,comments,label
19589,블랙 의외다,
19590,나도 블랙에서 화이트로 넘어오긴 했지만,
19591,제 주변 아이폰11중에서도 퍼플이 제일 많아용 저도 퍼플!!!,
19592,화이트 쪽,
19593,퍼플 진짜 예뻐용 ㅠㅠㅠㅠㅠㅠ,
19594,(내용 없이 첨부한 댓글),
19595,예 제가 그 퍼플입니다 너무 이뻐요,
19596,그린 하늘색같네요ㅠ이쁘다ㅠㅠㅠ보라도 그렇고ㅠㅠㅠ,
19597,퍼플 짱예 ㅠㅠㅠㅠ,
19598,지금 퍼플 사용자 만족합니다,
19599,ㅠㅠㅠ지금 색깔 고민중이에요 질릴까봐 기본사고 싶은데 화이트가 너무 쌩화이트라 a4용지같아서 ㅠ 아이폰6골드 만족하면서 썼으면 색있는 거 써도 안질릴까용? ㅋㅋㅋ 예쁜데 너무 보라색 말곤 너무 비비드라 질릴까봐 걱정되네용,
19600,안질리는거 같아요..저 6s 로골 4년썻는데 케이스 뺄때마다 예뻐서 반했어요 ㅋㅋㅋㅋㅋ지금 8 골드 쓰는데 이거두 뒷면 볼때마다 예뻐서 광광...,
19601,헉 옐로 2위일줄,
19602,보라색 넘 이뻐용,
19603,보라색 최고!!!!,
19604,화이트 넘 예뻐ㅜㅜ,
19605,퍼플~~~~~!!!!♡,
19606,블랙 잘나갈줄 알았는데,
19607,헉 옐로 넘 예쁜데!,
19608,호오 예판은 민트가 1위였다던데,
19609,퍼플 갖고 싶었는데ㅠㅠㅠㅠ 텅장이라 아쉽,
19610,퍼플 화이트 진짜 예뻐,
19611,"저 블랙인데 완전 간지와방 ~!~!~!~!~!~!~! 휴대폰 대리점에서는 그린 추천해주셨는데 오이비누색 같아서 안했어요,,, ㅎㅎ",
19612,"지금 화이트로 인티하는데 세상 예뻐요,,,",
19613,아이폰은 레드가 최고^^❤️❤️,
19614,화이트 이쁘다,
19615,의외로 블랙이 낮네요,
19616,화이트 사랑해,
19617,블랙 너무 예쁜데 왜 꼴등.....,
19618,오늘사려구했는데 재고없다고해서ㅜㅜ,
19619,노랭이 사고 싶어용,
19620,퍼플인데 화이트로 바꾸고 싶어요...,
19621,애들 거의 다 퍼플ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
19622,저는 퍼플이쥬유,
19623,힝구... 블랙 예뻐요...,
19624,이뿌다이뿌다,
19625,저 퍼플 동생 민트인데 둘 다 너무 예뻐요ㅠㅠㅠ 옐로우도 귀엽고 화이트도 깔끔하고 예뻐요ㅠㅠㅠㅠ,
19626,친구 그린쓰는데 짱예뿜,
19627,강경 블랙파 ...,
19628,저두 프로를 샀지만 퍼플 있었으면 퍼플 샀을거에요..,
19629,레드 본새 난다 ..,
19630,퍼플 사랑해ㅠㅠㅠㅠ 오래가자 우리,
19631,옐로우 색상 쓰고 있는데 너무 이뻐요ㅠㅠㅠㅠㅠㅠ,
19632,실물은 노랑이가 젤 이뿌더라구요! 글서 충동적으로 살뻔 했지만! 카메라가 제 이성을 잡게 해주드라구여!,
19633,저예요 저!!! 제가 퍼플이라규여!!!! 볼때마다 1일 1감탄합니다,
19634,레드 예뿐데... 완전 쨍한 정석레드,
19635,블랙예쁜데ㅠㅜ,
19636,ㅎㅇㅌ예쁘내영,
19637,여러분 옐로우 진짜 이뻐요ㅠㅠㅠㅠ 알아주세요ㅠㅠㅠ 실물보고 반해서 그자리에서 질렀어요,
19638,블랙 예뻐요ㅜㅜ,
19639,옐로우..퍼플... 갖고싶다..,
19640,옐로 예쁘다,
19641,저는 옐로우 샀쥬 히히,
19642,옐로우랑 민트 진짜 이쁘다 하....,
19643,솔직히 다 갖고 싶어요..,
19644,노랑 좋아하는데 뭔가... 별로 사고싶지 않은...,
19645,레드!!!!!!,
19646,퍼플 실물 짱입니다,
19647,레드 최고><♡,
19648,퍼플 예쁘다,
19649,왜.. 예뻐보이는건데,
19650,레드갖고싶네요,
19651,레드가이뿌다,
19652,"퍼플 색을 너무 잘 뽑았음,,, 사고 싶다",
19653,"블랙 샀는데 진짜 최고예요,,",
19654,퍼플 짱 💜💜,
19655,옐로우 진심 너무 예뻐요,
19656,아이폰은 역시 화이트..,
19657,그린 갖거픔,
19658,퍼플이쁘당,
19659,옐로가 진짜 실물갑이에요 여러분,
19660,내가쓰는 블랙이 꼴찌라니..,
19661,전 블랙 샀어용 ><,
19662,퍼플 쓰는데 질리지가 않움,
19663,보노 넘 이쁜 공식색...,
19664,화이트 옐로우 너무 갖고싶은 ㅜㅜ,
19665,제가 그 퍼플입니다,
19666,퍼플삿지용 ㅎ,
19667,매트블랙이 있었으면 내가 당연히 갈아탔을텐데.....,
19668,퍼플 이쁘다...,
19669,화이트1111,
19670,옐로우...,
19671,인덕션은 별루지만 퍼플 색감 넘 옙허요 ㅠㅁㅠ,
19672,색은 진짜 역대급이예요 진짜.. 프로도 다들 색이 너무 예버ㅠㅠ,
19673,퍼플 진짜 너무 갖고싶....,
19674,화이트 너무 예뻐요ㅠㅠㅠㅠㅠ,
19675,화이트 처돌이....,
19676,퍼플 옐로우 화이트 민트 갖고싶 ㅠㅠ,
19677,퍼플 그린 진짜 예쁘다,
19678,옐로우 진심 예뻐요ㅠㅠ 케이스 투명만 끼고 다니는중ㅜㅠㅠ,
19679,퍼플 예쁘네요,
19680,그린 예쁘당,
19681,블랙인데..,
19682,옐로우 예뻐요...,
19683,퍼플 화이트 진짜이쁘다,
19684,헐 화이트 짱예,
19685,옐로우 사고 싶었는데 ㅜㅜㅜㅜ 프로의 노예 ..,
19686,퍼플 진짜 색하나는 이쁜듯..,
19687,"화이트 갖고싶다,.",
19688,화이트 샀어용 만족!,
19689,"퍼플 넘 예쁘다,,,,ㅠ,,,",
19690,로고만 좀 위로 올라갔어도..ㅠㅠㅠ,
19691,퍼플 실물 진짜 에브던데,
19692,퍼플 쓰고 있는데 개인적으로 이번에 화이트도 넘 이쁘게 잘나온 것 같아요.. 실물깡패,
19693,222 퍼플 샀는데 자꾸 눈에 밟혀요ㅜ,
19694,퍼플 실물 별로던데 너무 진해여,
19695,아이폰 로고 너무 정중앙..  로고 위치는 왜바꿨는지ㅠㅜ,
19696,레드 완전 예뻐요~,
19697,퍼플이랑 옐로우 진짜 이쁜 것 같네용...,
19698,"솔직히 옐로보단 블랙이 나아보이는데,,",
19699,퍼플 진짜 예뻐요,
19700,흰색 없어서 노랑색 샀는데 나름 괜찮아요,
19701,레드 넘 예뻐요ㅠㅠㅠㅠㅠ,
19702,내 원픽 블랙..의외로 순위권에 없네요,
19703,블랙..,
19704,화이트 사고 싶어유,
19705,저는 그린 삿지용~~~,
19706,퍼플 갖고 싶어용 'ㅅ',
19707,옐로 퍼플 머무 이쁘다 ㅠㅠㅠㅠ 진짜 색감 노란거랑 오이현상만 아니몀 사는 건데...,
19708,화이트랑 블랙 예쁘네요!,
19709,블랙 완전 예뻐여 퍼플 사러 갔다가 없어서 블랙 샀는데 웬걸 더 만족중이에여,
19710,레드사고싶어요 ㅠㅠ,
19711,저화이트요!! 화이트 진짜 케이스 아무거나 껴도 잘어울리고 진짜 실물 갑이에요,
19712,화이트 샀는데 만족 ㅎㅅㅎ,
19713,화이트 하악,
19714,진짜예쁘다..,
19715,옐로우 구하기 힘들었어여ㅠㅠㅠ사전예약하고도 한달넘게 기다려서 며칠전에 받았어여...듀르륵,
19716,퍼플이랑 그린 사고싶어요,
19717,옐로...,
19718,레드최고!!!,
19719,저도 퍼플이요💜,
19720,레드 찐 인데여 ㅠㅠㅠ 개인적이지만 퍼플 예쁘긴 한데 생각보단 음 ㅇ괜찮네 이랬음,
19721,그린 사서 순영이랑 커플 하고 싶다...,
19722,퍼플ㅠ 사고싶다,
19723,전자기기 블랙 처돌이인데 처음으로 파스텔 톤에 꽂혔어요.......,
19724,파스텔 톤인데 제 눈에는 왜 이렇게 안 예쁜지...,
19725,그린 예쁘다,
19726,퍼플 진짜 물량 없다 그래서 기다리고 바꾼 촌인데 진짜 흐회앖어요 최고 항상 행복해💜,
19727,퍼플 짱 ㅠㅠ 운 좋게 세 번째로 간 대리점에서 딱 하나 남아 있는 거 샀지영 ✌🏻,
19728,노랭이 샀지롱,
19729,퍼플 내핸드폰♡,
19730,전 레드 산지 꽤 됐지만 볼때마다 예뻐요>_< 노트10레드랑은 다른 귀여운 예쁨,
19731,퍼플 진짜 예뻐요💜,
19732,저두 옐로 흐 흐 볼때마다 이뻐요,
19733,마지막에 저거 연걸하는건 뭥애여??,
19734,퍼플 사서 쓰고있어용,
19735,🦑🖤여러분 블랙 실물깡패입니다!!!🖤🦑,
19736,블랙이 의외로 안나가네,
19737,2222,
19738,6s 멀쩡한데 6s->11 어때용?그린색 너무 예쁘잖아요😭😭😭,
19739,저 식에스플에서 11로 바꿨는데 완존 만족해요!! 핸드폰이 좀 무겁긴하지만요..,
19740,진짜요? 무거운거야 익숙해지면 별로 못느낄것 같아요! 구매욕구 뿜뿜이네용!!😭😭 정보 감사합니당😍,
19741,(본인이 직접 삭제한 댓글입니다),
19742,저도 로골 쓰다 색 질릴까 봐 화이트 샀어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
19743,로골은 아니지만 스페이스그레이 입니다!ㅠㅠㅠ 그린색 너무 제 눈에 아른아른 거리네요ㅠㅠㅠㅠㅠ,
19744,저두 딱 그래서 바꿨는데 너무 행벅합니다 진짜로,
19745,저는 망가짐 + 수능침이라서11으로ㅜ바꿨는데 너무 예뻐요ㅠㅠㅜ 오늘 놀러가서 사진만 200장 찍음,
19746,배터리 오래 가나요?,
19747,완전 오래가요! 저 오늘 놀이공원 가서 새벽에 일어나서 지금 집 들어가는 중인데 아직 25% 남았어요!! 6s 배터리 다 죽은거 쓰다가 이거 쓰니까 너무 행복,
19748,헐 엄청 좋네요 식에스 배터리 노답이라서 바꾸러고요ㅠㅠㅠㅠ폰이 많이 무겁나요? 금방 적응하나요?,
19749,그래도 울지마에게,
19750,저는 많이 무거운지 모르겠어요 한 1.3 ~ 1.5배? 무거운거 같은데 저는 오늘로 폰 산지3일째인데 적응했슴니당!,
19751,시울2에게,
19752,오오 그렇군요 감사합니다~~,
19753,그린예뻐요ㅠ그린하세요ㅠㅠ,
19754,와 그린 색깔....ㅠㅠㅠㅠㅠㅠ 너무 예뻐요ㅠㅠㅠㅠㅠㅠ 사진 감사합니다!!ㅠㅠㅠㅠㅠㅠ,
19755,화이트ㄴㅇㄴ😎,
19756,퍼플 러브,
19757,블랙 진짜 예뿐데 ㅠㅠㅠㅠㅠ 만족 500프로예여😍,
19758,블랙 저 쓰는 중인데... 블랙 최고,
19759,화이트 짱예🤍🤍,
19760,화이트 사고싶어용...,
19761,퍼플 짱,
19762,퍼플 쵝오,
19763,화이트 이뻐용~!,
19764,오늘 퍼플 받았는ㄷ 머무 예뻐요 ㅠㅠ,
19765,레드처돌히인 저는 언제나 레드가 좋아요....,
19766,보라색 샀는데 정말 너무너무 예뻐요 ㅠㅠ,
19767,레드 아니면 화이트 사고싶당,
19768,퍼플 가지고 싶어요 ㅠㅠ,
19769,"노랑이 쓰는데 진심 넘 이뻐요,,,",
19770,연보라 때문에뽐뿌와여..,
19771,프로 샀지만 옐로우 진짜 너무 예뻐요 ㅠㅠ,
19772,옐로 체고~ 실물갑,
19773,레드 예쁜데 ㅠㅠㅠㅠㅠㅠㅠ실물깡팬데 ㅠㅠㅠㅠ,
19774,퍼플 최고에여ㅜㅜㅜㅜㅜㅜㅜㅜ 제 핸드폰 ㅠㅠㅠㅠㅠㅠ,
19775,평범한게 좋아서 그런가 화이트랑 블랙이 예뻐보인당,
19776,옐로우 실물 진짜 예뻐요ㅠㅠㅠㅠ 원래 퍼플 사려고 했는데 옐로우 산거 진짜 후회 안해요,
19777,애플.. 코발트블루 내줘용..,
19778,엑슨데 자꾸 눈에 밟힘 바꿔야 하는 건가...,
19779,엘로우 진짜 이쁘다... 노트 10으로 바꾸려고 했는데 넘 이쁘네여ㅜㅜㅜ,
19780,블랙이 젤 이뻤는데ㅠ ㅠㅠㅠㅠㅠㅠ,
19781,오늘 샀눈데 넘 이뻐요ㅜㅜ,
19782,아 노트10플이랑 아이폰 11이랑 고민된다 심각하게,
19783,겜 여러 개 켜놓고 돌리시면 노트10 추천 드립니당. 아이폰은 다른 거 들어갔다가 다시 돌아오면 겜 재시작 됩니다. 겜 별로 안 하시고 이전에 아이폰 사용자시면 아이폰 쭉 쓰시는 게 좋습니다 :)),
19784,퍼플 예에,
19785,블랙 예쁜데 ㅠㅡㅠ,
19786,옐로우 너무 사고싶어여ㅠㅠㅠㅠㅠ,
19787,퍼플 진짜 이뻐여 ㅠㅠㅠㅠㅠㅎㅎㅎㅎ,
19788,그린 없어서 옐로우 샀는데 아주 만족합니당,
19789,화이트 최고 아직도 못 받았지만 ^ㅡㅠ,
19790,퍼플 사고싶었는데 없어서 화이트 샀어요ㅠㅠㅜ 아쉬운데 예쁘니까ㅠㅠㅜ,
19791,저는 그 반대요 ㅠㅠ 화이트 사려고 마음 먹고 갔는데 없어서 퍼플 샀어요 ㅠㅠ,
19792,ㅠㅠㅠ저랑 바꾸실래요ㅠㅠㅠㅠ쿸ㅌㅋ큐ㅜ,
19793,ㅠㅠㅠㅠ 진짜 있다고 해서 먼 지역 까지 갔는데 없어서 ㅠㅠㅠ 바꾸고 싶어요 큐ㅠㅠㅠ,
19794,헐 블랙이 꼴등이라니,
19795,전 옐로우가 제일 좋아여 ㅠㅠ 빨리 사야지,
19796,레드 알러뷰,
19797,퍼플 너무 예쁘다....,
19798,노랭이 쓰는데 넘 귀엽습니다 다들 노랭이 하세여~~,
19799,블랙ㅠㅠㅠ진짜 예쁩🖤🖤🖤,
19800,보라색 완전 예뻐요~!~!,
19801,저는 옐로에여  넘예 ㅠㅠ,
19802,저는 노랑이욧!! 노랑 예뻐용ㅋㅋㅋ케,
19803,"곧 아이폰11로 바꿔요,,,두근두근🤗",
19804,저 엑스인데 리퍼받아야하는데 ㅠ 72만원인데 걍 바꿀까요 11로 ㅋㅋㅋ 할부 50만원 정도 남았는뎈ㅋㅠㅠㅠㅠ,
19805,생각보다 실물이 예쁘잖아..?,
19806,퍼플짱...,
19807,난레드샀징,
19808,"블랙 예뻐욥,,",
19809,제 픽은 그린 아니면 블랙...,
19810,블랙 최고에요,
19811,노랑 이쁜데ㅜㅜ,
19812,(본인이 직접 삭제한 댓글입니다),
19813,민트 아니에요..?,
19814,정식 명칭은 그린이 맞아요,
19815,색은 사실 민트색 맞아요 근데 이름만 그린...!,
19816,블랙 핵 간지...,
19817,사전예약 퍼플 아직도 못 받았어요... SKT 너희 진짜... ㅠㅠ,
19818,헉 정말요? 몇기가 하셨나요?,
19819,128이요!,
19820,전체적으로 색이 워낙 예쁘게 뽑혀서 컬러풀한걸 갈망했던 사람들에게 불티나게 팔린 거 같아요 ㅋㅋㅋ 진짜 이쁨 ㅠㅠㅠ,
19821,레드 실물 대박인데ㅜㅜㅜㅜ,
19822,화이트 최고에요ㅜㅜ,
19823,퍼플 쓰는데 진짜진짜 이뻐요ㅠㅠ,
19824,옐로색이 엄청 잘만든 계란찜같네용'ㅁ'♡,
19825,퍼플 사려다가 없대서 화이트 샀는데 만족해요 ㅎㅎ,
19826,블랙무룩..,
19827,화이트가 최고에요..!!,
19828,퍼플 짱!!,
19829,퍼플 만족감 1000%ㅠㅠㅠ퍼플 사세요 다들,
19830,내께 꼴찌네,
19831,화이트 너무 예뻐요ㅠㅠㅠ,
19832,빛 반사돼서 생긴다는 그거 괜찮나요???,
19833,할 화이트 예쁘다,
19834,그거보다 정방향 없는거 진짜 별로ㅠ,
19835,헐 정방향이 없대요....?,
19836,정방향 있어요!,
19837,어디요?! ㅠㅠㅠ 제 사촌언니가 쓰는데 정방향이 없어서 계속 못찍었거든요,
19838,카메라 화면에서 아래-위 방향으로 슬라이드 쓱 해주시면 화면 비율 설정하는거 나와용,
19839,세상에서곱창이제일좋은사람에게,
19840,제가 바보같았군요 ㅠ 캡쳐까지해주셔서 감사합니다!,
19841,정방향 이쏘요!,
19842,그린 퍼플 예쁘당!!,
19843,11 시리즈 색깔 진짜 잘뽑은듯ㅠㅠ,
19844,색깔별로 소장하고 싶당,
19845,화이트 사려고 마음 먹고 갔는데 없어서 퍼플 샀어요 ㅠㅠㅠㅠㅠㅠㅠ,
19846,옐로처돌이지만 화이트가 젤 이쁘네요,
19847,갖구싶댜...,
19848,오늘 그린 실물로 봤는데 짱예뻤어요!!,
19849,1234 너무 예쁜데 네개 다 사서 질릴때마다 바꿔쓰고싶다,
19850,저는 그린입니다ㅎ,
19851,저는 프로맥스 실버샀지만... (828p를 구별해버리는 눈...) 아니었으면 무조건 그린 샀을 것 같아요 너무 예뻐 ㅠㅠ,
19852,저는 그린 주세요,
19853,"난 무조건 퍼플,,,",
19854,저는 레드❤️,
19855,노란색 귀엽다,
19856,6s👉🏻11 red 이뻐요!!,
19857,퍼플 예쁘다..,
19858,노란색 예뻐요,
19859,블랙최고최고,
19860,헐 프로도 알고싶어요,
19861,레드도 실물 예쁘더라구용,
19862,홀 블랙 이쁜디,
19863,울 동생 레드 샀는데 이쁘더라구여,
19864,퍼플 이뻐요 잘쓰고있음 ㅎ.ㅎ💜,
19865,제가 사도 퍼플 화이트 고민할 듯... 허나 난 갤럭시!,
19866,난 레드,
19867,저는..퍼플인데 화이트가 눈에 아른거려요...ㅠㅠㅠ 케이스도 어울리는거 없고 투명껴도 살짝 탁해지던데 저만 그런가유 ㅠ,
19868,노랑색 별로 안 좋아하는데 옐로우 예뻐보인다,
19869,퍼플💜넘 만족스러워요,
19870,레드 넘 사고싶다 ㅜㅜ... 그 전에도 레드 나왔을때 항상 갖고 싶었는데 현실은 안드로이드행...,
19871,퍼플 넘예뻐요.. 볼때마다 행복합니당,
19872,친구들거봤는데화이트가깔끔하니예쁘더라구영,
19873,저 6+에서 화이트11으로 바꿨는데 넘넘넘 조아요ㅋㅋㅋㅋㅋㅋ 퍼플사려고 했는데 뭔가 나중에 질릴거 같아서...,
19874,화이트 최고,
19875,화이트 사랑훼,
19876,퍼플살껄화이트샀네요,
19877,옐로우 아니면 레드 사고시픈걸요,
19878,그린 쵝오...,
19879,중국 짝퉁폰같이생겼,
19880,뭔가 실물 안보고는 퍼플 사고싶은데 실물보면 옐로우 사고싶을거같애요 ㅎㅎ,
19881,퍼플 너무 예뻐요ㅠㅠㅠㅠ,
19882,퍼플 너무 예뻐서 프로랑 고민중 ㅠㅠ,
19883,블랙 진짜 예쁜데 ㅠㅠㅠ,
19884,퍼플 진짜 미쳤어요실물 봤는데 겁나 이뻐요 약정 아직 1년반 남앗는데도 사고싶은 충동 들정도로 이뻐요,
19885,역시 퍼플 ^^,
19886,화이트 대만족 힘들게 구했어요ㅠㅠㅠ 퍼플이 젤 인기 많다고 가는 곳 마다 퍼플만 있어서,
19887,확실히 퍼플이 체감대박이에요 여기저기 다 퍼플 재고없다는 글이 매일같이 올라와서요,
19888,오.. 화이트괜찮다,
19889,전 레드쓰고있어요!!!,
19890,11 카메라 괜찮은가요?,
19891,11로 찍은 제주도풍경입니다!,
19892,동영상 볼때 해상도도 괜찮나요?,
19893,엊그저께 찍은 사진입니다!,
19894,동영상 볼 때 해상도도 괜찮아요?,
19895,옐로우 실물 갑......,
19896,화이트 샀어요 짱예,
19897,레드❤️,
19898,개인적으로 옐로우가 가장 예뻤습니다ㅠㅠ,
19899,퍼플 진짜 예쁘당,
19900,퍼플 넘예...,
19901,블랙 진짜 예쁜데 왜 안 나갈까요,
19902,우왕 색깔 이쁘네용,
19903,퍼플 진짜 제취향저격,
19904,레드 사랑해❤️,
19905,옐로우 사고 싶은데 재고 없어서 퍼플샀어요ㅠㅠㅠ,
19906,그린 너무 이쁘지않나요? ㅠㅠ,
19907,아무리봐도 안예쁘다..,
19908,옐로 넘 예뻐요 ㅠㅠ,
19909,화이트 최고~!,
19910,화이트...,
19911,헐 전 블랙 ㅎㅎ,
19912,퍼플 넘 예뻐서 주구장창 투명케이스만 끼는 중ㅎㅎ,
19913,노랑이 진짜 예쁜데...,
19914,퍼플 진짜 진짜 예뻐요ㅠㅠㅠㅠ,
19915,암생각없이 얼마전에 폰바꾸러갔다가 11 걍 검정으로 달랬는데 검정이 없어가지구 그 매장은 화이트 남은 거 있대서 화이트 샀는데 화이트가 훠너어어어ㅓㄹㄹ 예뻐여ㅠㅠㅡㅠㅠㅠㅍㅍㅍ,
19916,와 세상에 옐로우...,
19917,난 화이트!!!,
19918,으엥 저는 블랙인디,
19919,레드 산다 기다려라 레드,
19920,노랑 넘 귀여븜...,
19921,화이트 쓰고 있는데 넘 조아요~~~,
19922,저 퍼플인데 넘모 예뽀요 흥흥😍😍,
19923,퍼플 넘 갖고싶어요ㅜㅠㅠ,
19924,퍼플  구하기 너무 힘들었어욬ㅋㅋㅋㅋㅋ 근데 너무 예쁨 ㅠㅠ,
19925,노란색왕이쁘ㅠㅠ,
19926,퍼플 넘 예쁨 ㅠㅠ,
19927,제 취향은 퍼플 ㅜㅜ,
19928,블랙 의외다,
19929,나도 블랙에서 화이트로 넘어오긴 했지만,
19930,제 주변 아이폰11중에서도 퍼플이 제일 많아용 저도 퍼플!!!,
19931,화이트 쪽,
19932,퍼플 진짜 예뻐용 ㅠㅠㅠㅠㅠㅠ,
19933,(내용 없이 첨부한 댓글),
19934,예 제가 그 퍼플입니다 너무 이뻐요,
19935,그린 하늘색같네요ㅠ이쁘다ㅠㅠㅠ보라도 그렇고ㅠㅠㅠ,
